Store_no.,Date,Temperature,Fuel_Price,CPI,Unemployment_Ind,Holiday_ind
15,17-02-2018,30.26,3.874,137.2583103,7.943,0
15,24-02-2018,33.18,3.917,137.3411034,7.943,0
15,02-03-2018,33.24,3.983,137.4238966,7.943,0
15,09-03-2018,36.97,4.021,137.5066897,7.943,0
15,16-03-2018,47.42,4.021,137.5843871,7.943,0
15,23-03-2018,58.92,4.054,137.6552903,7.943,0
15,30-03-2018,42.65,4.098,137.7261935,7.943,0
15,06-04-2018,40.01,4.143,137.7970968,8.15,0
15,13-04-2018,43.52,4.187,137.868,8.15,0
15,20-04-2018,54.47,4.17,137.9230667,8.15,0
15,27-04-2018,41.57,4.163,137.9781333,8.15,0
15,04-05-2018,51.04,4.124,138.0332,8.15,0
15,11-05-2018,54.23,4.055,138.0882667,8.15,0
15,18-05-2018,58.84,4.029,138.1065806,8.15,0
15,25-05-2018,67.97,3.979,138.1101935,8.15,0
15,01-06-2018,67.61,3.915,138.1138065,8.15,0
15,08-06-2018,59.35,3.871,138.1174194,8.15,0
15,15-06-2018,67.7,3.786,138.1295333,8.15,0
15,22-06-2018,74.28,3.722,138.1629,8.15,0
15,29-06-2018,68.91,3.667,138.1962667,8.15,0
15,06-07-2018,74.64,3.646,138.2296333,8.193,0
15,13-07-2018,72.62,3.689,138.263,8.193,0
15,20-07-2018,75.31,3.732,138.2331935,8.193,0
15,27-07-2018,73.9,3.82,138.2033871,8.193,0
15,03-08-2018,73.13,3.819,138.1735806,8.193,0
15,10-08-2018,73.99,3.863,138.1437742,8.193,0
15,17-08-2018,70.29,3.963,138.1857097,8.193,0
15,24-08-2018,66.98,3.997,138.2814516,8.193,0
15,31-08-2018,71.42,4.026,138.3771935,8.193,0
15,07-09-2018,71.61,4.076,138.4729355,8.193,1
15,14-09-2018,65.44,4.088,138.5673,8.193,0
15,21-09-2018,60.34,4.203,138.6534,8.193,0
15,28-09-2018,57.13,4.158,138.7395,8.193,0
15,05-10-2018,59.57,4.151,138.8256,7.992,0
15,12-10-2018,49.12,4.186,138.9117,7.992,0
15,19-10-2018,52.89,4.153,138.8336129,7.992,0
15,26-10-2018,55.75,4.071,138.7281613,7.992,0
16,05-02-2016,19.79,2.58,189.3816974,7.039,0
16,12-02-2016,20.87,2.572,189.4642725,7.039,1
16,19-02-2016,21.13,2.55,189.5340998,7.039,0
16,26-02-2016,18.12,2.586,189.6018023,7.039,0
16,05-03-2016,27.92,2.62,189.6695049,7.039,0
16,12-03-2016,28.64,2.684,189.7372075,7.039,0
16,19-03-2016,33.45,2.692,189.734262,7.039,0
16,26-03-2016,29.88,2.717,189.7195417,7.039,0
16,02-04-2016,36.19,2.725,189.7048215,6.842,0
16,09-04-2016,34.21,2.75,189.6901012,6.842,0
16,16-04-2016,45.69,2.765,189.6628845,6.842,0
16,23-04-2016,44.9,2.776,189.6190057,6.842,0
16,30-04-2016,37.75,2.766,189.575127,6.842,0
16,07-05-2016,37.43,2.771,189.5312483,6.842,0
16,14-05-2016,41.26,2.788,189.4904116,6.842,0
16,21-05-2016,47.34,2.776,189.467827,6.842,0
16,28-05-2016,52.08,2.737,189.4452425,6.842,0
16,04-06-2016,53.76,2.7,189.422658,6.842,0
16,11-06-2016,62.63,2.684,189.4000734,6.842,0
16,18-06-2016,52.4,2.674,189.4185259,6.842,0
16,25-06-2016,62.37,2.715,189.4533931,6.842,0
16,02-07-2016,64.44,2.728,189.4882603,6.868,0
16,09-07-2016,61.79,2.711,189.5231276,6.868,0
16,16-07-2016,67.68,2.699,189.6125456,6.868,0
16,23-07-2016,70.67,2.691,189.774698,6.868,0
16,30-07-2016,70.71,2.69,189.9368504,6.868,0
16,06-08-2016,67.42,2.69,190.0990028,6.868,0
16,13-08-2016,63.91,2.723,190.2611552,6.868,0
16,20-08-2016,63.59,2.732,190.2948237,6.868,0
16,27-08-2016,65.66,2.731,190.3284922,6.868,0
16,03-09-2016,58.02,2.773,190.3621607,6.868,0
16,10-09-2016,57.24,2.78,190.3958293,6.868,1
16,17-09-2016,56.55,2.8,190.4688287,6.868,0
16,24-09-2016,58.19,2.793,190.5713264,6.868,0
16,01-10-2016,59.39,2.759,190.6738241,6.986,0
16,08-10-2016,54.29,2.745,190.7763218,6.986,0
16,15-10-2016,45,2.762,190.8623087,6.986,0
16,22-10-2016,45.85,2.762,190.9070184,6.986,0
16,29-10-2016,35.76,2.748,190.951728,6.986,0
16,05-11-2016,39.94,2.729,190.9964377,6.986,0
16,12-11-2016,34.04,2.737,191.0411474,6.986,0
16,19-11-2016,27.26,2.758,191.0312172,6.986,0
16,26-11-2016,23.46,2.742,191.0121805,6.986,1
16,03-12-2016,23.68,2.712,190.9931437,6.986,0
16,10-12-2016,32.02,2.728,190.9741069,6.986,0
16,17-12-2016,26.01,2.778,191.0303376,6.986,0
16,24-12-2016,32.46,2.781,191.1430189,6.986,0
16,31-12-2016,19.66,2.829,191.2557002,6.986,1
16,07-01-2017,12.39,2.882,191.3683815,6.614,0
16,14-01-2017,17.46,2.911,191.4784939,6.614,0
16,21-01-2017,28.6,2.973,191.5731924,6.614,0
16,28-01-2017,20.8,3.008,191.667891,6.614,0
16,04-02-2017,13.64,3.011,191.7625895,6.614,0
16,11-02-2017,15.02,3.037,191.8572881,6.614,1
16,18-02-2017,27.18,3.051,191.9178331,6.614,0
16,25-02-2017,26.15,3.101,191.9647167,6.614,0
16,04-03-2017,31.77,3.232,192.0116004,6.614,0
16,11-03-2017,29.36,3.372,192.058484,6.614,0
16,18-03-2017,36.5,3.406,192.1237981,6.614,0
16,25-03-2017,32.61,3.414,192.1964844,6.614,0
16,01-04-2017,35.75,3.461,192.2691707,6.339,0
16,08-04-2017,38.04,3.532,192.3418571,6.339,0
16,15-04-2017,34.59,3.611,192.4225954,6.339,0
16,22-04-2017,40.74,3.636,192.5234638,6.339,0
16,29-04-2017,37.77,3.663,192.6243322,6.339,0
16,06-05-2017,38.64,3.735,192.7252006,6.339,0
16,13-05-2017,43.29,3.767,192.826069,6.339,0
16,20-05-2017,43.95,3.828,192.831317,6.339,0
16,27-05-2017,45.17,3.795,192.8365651,6.339,0
16,03-06-2017,54.08,3.763,192.8418131,6.339,0
16,10-06-2017,55.78,3.735,192.8470612,6.339,0
16,17-06-2017,58.34,3.697,192.9034759,6.339,0
16,24-06-2017,54.36,3.661,192.9982655,6.339,0
16,01-07-2017,63.59,3.597,193.0930552,6.338,0
16,08-07-2017,65,3.54,193.1878448,6.338,0
16,15-07-2017,65.16,3.532,193.3125484,6.338,0
16,22-07-2017,65.36,3.545,193.5120367,6.338,0
16,29-07-2017,66.84,3.547,193.711525,6.338,0
16,05-08-2017,63.96,3.554,193.9110133,6.338,0
16,12-08-2017,67.09,3.542,194.1105017,6.338,0
16,19-08-2017,68.83,3.499,194.2500634,6.338,0
16,26-08-2017,67.51,3.485,194.3796374,6.338,0
16,02-09-2017,63.44,3.511,194.5092113,6.338,0
16,09-09-2017,56.99,3.566,194.6387853,6.338,1
16,16-09-2017,53.68,3.596,194.7419707,6.338,0
16,23-09-2017,50.39,3.581,194.8099713,6.338,0
16,30-09-2017,57.61,3.538,194.8779718,6.338,0
16,07-10-2017,48.91,3.498,194.9459724,6.232,0
16,14-10-2017,39.97,3.491,195.0261012,6.232,0
16,21-10-2017,46.99,3.548,195.1789994,6.232,0
16,28-10-2017,41.97,3.55,195.3318977,6.232,0
16,04-11-2017,33.43,3.527,195.4847959,6.232,0
16,11-11-2017,29.56,3.505,195.6376941,6.232,0
16,18-11-2017,31.73,3.479,195.7184713,6.232,0
16,25-11-2017,31.39,3.424,195.7704,6.232,1
16,02-12-2017,27.83,3.378,195.8223287,6.232,0
16,09-12-2017,14.44,3.331,195.8742575,6.232,0
16,16-12-2017,22.5,3.266,195.9841685,6.232,0
16,23-12-2017,20.79,3.173,196.1713893,6.232,0
16,30-12-2017,23.91,3.119,196.3586101,6.232,1
16,06-01-2018,26.49,3.095,196.5458309,6.162,0
16,13-01-2018,19.55,3.077,196.7330517,6.162,0
16,20-01-2018,29.3,3.055,196.7796652,6.162,0
16,27-01-2018,28.17,3.038,196.8262786,6.162,0
16,03-02-2018,25.53,3.031,196.8728921,6.162,0
16,10-02-2018,23.69,3.103,196.9195056,6.162,1
16,17-02-2018,31.19,3.113,196.9432711,6.162,0
16,24-02-2018,26.21,3.129,196.9499007,6.162,0
16,02-03-2018,23.4,3.191,196.9565303,6.162,0
16,09-03-2018,28.16,3.286,196.9631599,6.162,0
16,16-03-2018,38.02,3.486,197.0457208,6.162,0
16,23-03-2018,38.7,3.664,197.2295234,6.162,0
16,30-03-2018,48.29,3.75,197.4133259,6.162,0
16,06-04-2018,48.93,3.854,197.5971285,6.169,0
16,13-04-2018,45.83,3.901,197.780931,6.169,0
16,20-04-2018,43.61,3.936,197.7227385,6.169,0
16,27-04-2018,59.69,3.927,197.664546,6.169,0
16,04-05-2018,51.34,3.903,197.6063534,6.169,0
16,11-05-2018,53.57,3.87,197.5481609,6.169,0
16,18-05-2018,56.74,3.837,197.5553137,6.169,0
16,25-05-2018,57.36,3.804,197.5886046,6.169,0
16,01-06-2018,58.97,3.764,197.6218954,6.169,0
16,08-06-2018,65.43,3.741,197.6551863,6.169,0
16,15-06-2018,65.36,3.723,197.692292,6.169,0
16,22-06-2018,70.41,3.735,197.7389345,6.169,0
16,29-06-2018,77.31,3.693,197.785577,6.169,0
16,06-07-2018,70.49,3.646,197.8322195,6.061,0
16,13-07-2018,70.29,3.613,197.8788621,6.061,0
16,20-07-2018,68.43,3.585,197.9290378,6.061,0
16,27-07-2018,69,3.57,197.9792136,6.061,0
16,03-08-2018,68.59,3.528,198.0293893,6.061,0
16,10-08-2018,70.24,3.509,198.0795651,6.061,0
16,17-08-2018,62.07,3.545,198.1001057,6.061,0
16,24-08-2018,61.44,3.558,198.0984199,6.061,0
16,31-08-2018,64.19,3.556,198.0967341,6.061,0
16,07-09-2018,60.09,3.596,198.0950484,6.061,1
16,14-09-2018,56.69,3.659,198.1267184,6.061,0
16,21-09-2018,56.48,3.765,198.358523,6.061,0
16,28-09-2018,51.4,3.789,198.5903276,6.061,0
16,05-10-2018,50.46,3.779,198.8221322,5.847,0
16,12-10-2018,43.26,3.76,199.0539368,5.847,0
16,19-10-2018,40.59,3.75,199.1481963,5.847,0
16,26-10-2018,40.99,3.686,199.2195317,5.847,0
17,05-02-2016,23.11,2.666,126.4420645,6.548,0
17,12-02-2016,18.36,2.671,126.4962581,6.548,1
17,19-02-2016,25.06,2.654,126.5262857,6.548,0
17,26-02-2016,15.64,2.667,126.5522857,6.548,0
17,05-03-2016,31.58,2.681,126.5782857,6.548,0
17,12-03-2016,29.71,2.733,126.6042857,6.548,0
17,19-03-2016,33.96,2.782,126.6066452,6.548,0
17,26-03-2016,35.59,2.819,126.6050645,6.548,0
17,02-04-2016,36.94,2.842,126.6034839,6.635,0
17,09-04-2016,34.05,2.877,126.6019032,6.635,0
17,16-04-2016,45.22,2.915,126.5621,6.635,0
17,23-04-2016,52.25,2.936,126.4713333,6.635,0
17,30-04-2016,43.82,2.941,126.3805667,6.635,0
17,07-05-2016,40.26,2.948,126.2898,6.635,0
17,14-05-2016,47.28,2.962,126.2085484,6.635,0
17,21-05-2016,53.94,2.95,126.1843871,6.635,0
17,28-05-2016,48.19,2.908,126.1602258,6.635,0
17,04-06-2016,53.79,2.871,126.1360645,6.635,0
17,11-06-2016,57.14,2.841,126.1119032,6.635,0
17,18-06-2016,54.94,2.819,126.114,6.635,0
17,25-06-2016,62.64,2.82,126.1266,6.635,0
17,02-07-2016,68.98,2.814,126.1392,6.697,0
17,09-07-2016,62.41,2.802,126.1518,6.697,0
17,16-07-2016,65.66,2.791,126.1498065,6.697,0
17,23-07-2016,69.66,2.797,126.1283548,6.697,0
17,30-07-2016,69.96,2.797,126.1069032,6.697,0
17,06-08-2016,70.53,2.802,126.0854516,6.697,0
17,13-08-2016,65.17,2.837,126.064,6.697,0
17,20-08-2016,67.04,2.85,126.0766452,6.697,0
17,27-08-2016,65.03,2.854,126.0892903,6.697,0
17,03-09-2016,57.86,2.868,126.1019355,6.697,0
17,10-09-2016,56.28,2.87,126.1145806,6.697,1
17,17-09-2016,58.53,2.875,126.1454667,6.697,0
17,24-09-2016,58.39,2.872,126.1900333,6.697,0
17,01-10-2016,60.07,2.853,126.2346,6.885,0
17,08-10-2016,58.06,2.841,126.2791667,6.885,0
17,15-10-2016,47.35,2.845,126.3266774,6.885,0
17,22-10-2016,47.95,2.849,126.3815484,6.885,0
17,29-10-2016,39.87,2.841,126.4364194,6.885,0
17,05-11-2016,42.54,2.831,126.4912903,6.885,0
17,12-11-2016,36.32,2.831,126.5461613,6.885,0
17,19-11-2016,36.31,2.842,126.6072,6.885,0
17,26-11-2016,19.03,2.83,126.6692667,6.885,1
17,03-12-2016,22.47,2.812,126.7313333,6.885,0
17,10-12-2016,31.64,2.817,126.7934,6.885,0
17,17-12-2016,25.13,2.842,126.8794839,6.885,0
17,24-12-2016,26.58,2.846,126.9835806,6.885,0
17,31-12-2016,20.79,2.868,127.0876774,6.885,1
17,07-01-2017,6.23,2.891,127.1917742,6.866,0
17,14-01-2017,16.57,2.903,127.3009355,6.866,0
17,21-01-2017,26.62,2.934,127.4404839,6.866,0
17,28-01-2017,22.16,2.96,127.5800323,6.866,0
17,04-02-2017,11.29,2.974,127.7195806,6.866,0
17,11-02-2017,14.19,3.034,127.859129,6.866,1
17,18-02-2017,26.86,3.062,127.99525,6.866,0
17,25-02-2017,24.36,3.12,128.13,6.866,0
17,04-03-2017,24.21,3.23,128.26475,6.866,0
17,11-03-2017,32.42,3.346,128.3995,6.866,0
17,18-03-2017,34.48,3.407,128.5121935,6.866,0
17,25-03-2017,36.71,3.435,128.6160645,6.866,0
17,01-04-2017,39.38,3.487,128.7199355,6.774,0
17,08-04-2017,39.16,3.547,128.8238065,6.774,0
17,15-04-2017,39.98,3.616,128.9107333,6.774,0
17,22-04-2017,42.24,3.655,128.9553,6.774,0
17,29-04-2017,40.14,3.683,128.9998667,6.774,0
17,06-05-2017,45.66,3.744,129.0444333,6.774,0
17,13-05-2017,49.26,3.77,129.089,6.774,0
17,20-05-2017,51.93,3.802,129.0756774,6.774,0
17,27-05-2017,51.04,3.778,129.0623548,6.774,0
17,03-06-2017,49.61,3.752,129.0490323,6.774,0
17,10-06-2017,54.57,3.732,129.0357097,6.774,0
17,17-06-2017,56.61,3.704,129.0432,6.774,0
17,24-06-2017,60.99,3.668,129.0663,6.774,0
17,01-07-2017,67.39,3.613,129.0894,6.745,0
17,08-07-2017,70.6,3.563,129.1125,6.745,0
17,15-07-2017,67.93,3.553,129.1338387,6.745,0
17,22-07-2017,69.82,3.563,129.1507742,6.745,0
17,29-07-2017,68.59,3.574,129.1677097,6.745,0
17,05-08-2017,65.71,3.595,129.1846452,6.745,0
17,12-08-2017,64.79,3.606,129.2015806,6.745,0
17,19-08-2017,67.59,3.578,129.2405806,6.745,0
17,26-08-2017,72.04,3.57,129.2832581,6.745,0
17,02-09-2017,69.31,3.58,129.3259355,6.745,0
17,09-09-2017,61.94,3.619,129.3686129,6.745,1
17,16-09-2017,61.48,3.641,129.4306,6.745,0
17,23-09-2017,56.96,3.648,129.5183333,6.745,0
17,30-09-2017,61.4,3.623,129.6060667,6.745,0
17,07-10-2017,54.4,3.592,129.6938,6.617,0
17,14-10-2017,47.69,3.567,129.7706452,6.617,0
17,21-10-2017,47.27,3.579,129.7821613,6.617,0
17,28-10-2017,41.89,3.567,129.7936774,6.617,0
17,04-11-2017,37.52,3.538,129.8051935,6.617,0
17,11-11-2017,27.61,3.513,129.8167097,6.617,0
17,18-11-2017,32.93,3.489,129.8268333,6.617,0
17,25-11-2017,32.81,3.445,129.8364,6.617,1
17,02-12-2017,26.47,3.389,129.8459667,6.617,0
17,09-12-2017,17.56,3.341,129.8555333,6.617,0
17,16-12-2017,21.07,3.282,129.8980645,6.617,0
17,23-12-2017,18.76,3.186,129.9845484,6.617,0
17,30-12-2017,26.73,3.119,130.0710323,6.617,1
17,06-01-2018,27.64,3.08,130.1575161,6.403,0
17,13-01-2018,20.28,3.056,130.244,6.403,0
17,20-01-2018,27.26,3.047,130.2792258,6.403,0
17,27-01-2018,29.99,3.058,130.3144516,6.403,0
17,03-02-2018,26.26,3.077,130.3496774,6.403,0
17,10-02-2018,23.63,3.116,130.3849032,6.403,1
17,17-02-2018,30.76,3.119,130.4546207,6.403,0
17,24-02-2018,30.01,3.145,130.5502069,6.403,0
17,02-03-2018,26.28,3.242,130.6457931,6.403,0
17,09-03-2018,32.02,3.38,130.7413793,6.403,0
17,16-03-2018,43.69,3.529,130.8261935,6.403,0
17,23-03-2018,40.69,3.671,130.8966452,6.403,0
17,30-03-2018,45.29,3.734,130.9670968,6.403,0
17,06-04-2018,43.92,3.793,131.0375484,6.235,0
17,13-04-2018,46.94,3.833,131.108,6.235,0
17,20-04-2018,47.69,3.845,131.1173333,6.235,0
17,27-04-2018,59.11,3.842,131.1266667,6.235,0
17,04-05-2018,48.86,3.831,131.136,6.235,0
17,11-05-2018,49.96,3.809,131.1453333,6.235,0
17,18-05-2018,59.67,3.808,131.0983226,6.235,0
17,25-05-2018,55.69,3.801,131.0287742,6.235,0
17,01-06-2018,54.13,3.788,130.9592258,6.235,0
17,08-06-2018,60.51,3.776,130.8896774,6.235,0
17,15-06-2018,56.67,3.756,130.8295333,6.235,0
17,22-06-2018,62.9,3.737,130.7929,6.235,0
17,29-06-2018,71.14,3.681,130.7562667,6.235,0
17,06-07-2018,68.91,3.63,130.7196333,5.936,0
17,13-07-2018,72.94,3.595,130.683,5.936,0
17,20-07-2018,70.59,3.556,130.7012903,5.936,0
17,27-07-2018,74.2,3.537,130.7195806,5.936,0
17,03-08-2018,72.94,3.512,130.737871,5.936,0
17,10-08-2018,73.29,3.509,130.7561613,5.936,0
17,17-08-2018,70.98,3.545,130.7909677,5.936,0
17,24-08-2018,68.89,3.582,130.8381613,5.936,0
17,31-08-2018,68.07,3.624,130.8853548,5.936,0
17,07-09-2018,61.99,3.689,130.9325484,5.936,1
17,14-09-2018,59.64,3.749,130.9776667,5.936,0
17,21-09-2018,58.43,3.821,131.0103333,5.936,0
17,28-09-2018,57.77,3.821,131.043,5.936,0
17,05-10-2018,52.81,3.815,131.0756667,5.527,0
17,12-10-2018,44.82,3.797,131.1083333,5.527,0
17,19-10-2018,48.16,3.781,131.1499677,5.527,0
17,26-10-2018,39.94,3.755,131.1930968,5.527,0
18,05-02-2016,21.33,2.788,131.5279032,9.202,0
18,12-02-2016,26.41,2.771,131.5866129,9.202,1
18,19-02-2016,30.91,2.747,131.637,9.202,0
18,26-02-2016,35.42,2.753,131.686,9.202,0
18,05-03-2016,37.17,2.766,131.735,9.202,0
18,12-03-2016,42.39,2.805,131.784,9.202,0
18,19-03-2016,45.42,2.834,131.8242903,9.202,0
18,26-03-2016,47.55,2.831,131.863129,9.202,0
18,02-04-2016,45.63,2.826,131.9019677,9.269,0
18,09-04-2016,59.91,2.849,131.9408065,9.269,0
18,16-04-2016,50.26,2.885,131.9809,9.269,0
18,23-04-2016,50.3,2.895,132.0226667,9.269,0
18,30-04-2016,51.12,2.935,132.0644333,9.269,0
18,07-05-2016,65.64,2.981,132.1062,9.269,0
18,14-05-2016,49.9,2.983,132.152129,9.269,0
18,21-05-2016,60.27,2.961,132.2230323,9.269,0
18,28-05-2016,69.12,2.906,132.2939355,9.269,0
18,04-06-2016,70.28,2.857,132.3648387,9.269,0
18,11-06-2016,64.08,2.83,132.4357419,9.269,0
18,18-06-2016,65.96,2.805,132.4733333,9.269,0
18,25-06-2016,74.04,2.81,132.4976,9.269,0
18,02-07-2016,71.22,2.815,132.5218667,9.342,0
18,09-07-2016,79.75,2.806,132.5461333,9.342,0
18,16-07-2016,76.9,2.796,132.5667742,9.342,0
18,23-07-2016,75.71,2.784,132.5825806,9.342,0
18,30-07-2016,75.79,2.792,132.5983871,9.342,0
18,06-08-2016,73.67,2.792,132.6141935,9.342,0
18,13-08-2016,74.19,2.81,132.63,9.342,0
18,20-08-2016,71.76,2.796,132.6616129,9.342,0
18,27-08-2016,67.05,2.77,132.6932258,9.342,0
18,03-09-2016,75.42,2.735,132.7248387,9.342,0
18,10-09-2016,67.09,2.717,132.7564516,9.342,1
18,17-09-2016,60.94,2.716,132.7670667,9.342,0
18,24-09-2016,64.82,2.718,132.7619333,9.342,0
18,01-10-2016,67.76,2.717,132.7568,9.331,0
18,08-10-2016,54.73,2.776,132.7516667,9.331,0
18,15-10-2016,52.02,2.878,132.7633548,9.331,0
18,22-10-2016,47.12,2.919,132.8170968,9.331,0
18,29-10-2016,55.85,2.938,132.8708387,9.331,0
18,05-11-2016,42.05,2.938,132.9245806,9.331,0
18,12-11-2016,43.17,2.961,132.9783226,9.331,0
18,19-11-2016,45.26,3.03,132.9172,9.331,0
18,26-11-2016,40.81,3.07,132.8369333,9.331,1
18,03-12-2016,37.09,3.065,132.7566667,9.331,0
18,10-12-2016,25.64,3.132,132.6764,9.331,0
18,17-12-2016,27.4,3.139,132.6804516,9.331,0
18,24-12-2016,28.16,3.15,132.7477419,9.331,0
18,31-12-2016,26.1,3.177,132.8150323,9.331,1
18,07-01-2017,30.1,3.193,132.8823226,9.131,0
18,14-01-2017,22.69,3.215,132.9510645,9.131,0
18,21-01-2017,22.55,3.232,133.0285161,9.131,0
18,28-01-2017,14.84,3.243,133.1059677,9.131,0
18,04-02-2017,20.79,3.24,133.1834194,9.131,0
18,11-02-2017,24.3,3.255,133.260871,9.131,1
18,18-02-2017,31.59,3.263,133.3701429,9.131,0
18,25-02-2017,26.15,3.281,133.4921429,9.131,0
18,04-03-2017,28.49,3.437,133.6141429,9.131,0
18,11-03-2017,38.4,3.6,133.7361429,9.131,0
18,18-03-2017,41.12,3.634,133.8492258,9.131,0
18,25-03-2017,36.65,3.624,133.9587419,9.131,0
18,01-04-2017,35.06,3.638,134.0682581,8.975,0
18,08-04-2017,43.32,3.72,134.1777742,8.975,0
18,15-04-2017,49.91,3.823,134.2784667,8.975,0
18,22-04-2017,45.99,3.919,134.3571,8.975,0
18,29-04-2017,58.82,3.988,134.4357333,8.975,0
18,06-05-2017,54.17,4.078,134.5143667,8.975,0
18,13-05-2017,58.48,4.095,134.593,8.975,0
18,20-05-2017,57.55,4.101,134.6803871,8.975,0
18,27-05-2017,64.6,4.034,134.7677742,8.975,0
18,03-06-2017,70.9,3.973,134.8551613,8.975,0
18,10-06-2017,69.49,3.924,134.9425484,8.975,0
18,17-06-2017,63.23,3.873,135.0837333,8.975,0
18,24-06-2017,67.41,3.851,135.2652667,8.975,0
18,01-07-2017,69.75,3.815,135.4468,8.89,0
18,08-07-2017,73.12,3.784,135.6283333,8.89,0
18,15-07-2017,74.36,3.827,135.7837419,8.89,0
18,22-07-2017,78.68,3.882,135.8738387,8.89,0
18,29-07-2017,73.85,3.898,135.9639355,8.89,0
18,05-08-2017,74.58,3.903,136.0540323,8.89,0
18,12-08-2017,73.57,3.88,136.144129,8.89,0
18,19-08-2017,69.24,3.82,136.183129,8.89,0
18,26-08-2017,70.32,3.796,136.2136129,8.89,0
18,02-09-2017,68.23,3.784,136.2440968,8.89,0
18,09-09-2017,68.11,3.809,136.2745806,8.89,1
18,16-09-2017,66.23,3.809,136.3145,8.89,0
18,23-09-2017,60.44,3.758,136.367,8.89,0
18,30-09-2017,69.01,3.684,136.4195,8.89,0
18,07-10-2017,54.65,3.633,136.472,8.471,0
18,14-10-2017,60.26,3.583,136.5150968,8.471,0
18,21-10-2017,55.83,3.618,136.5017742,8.471,0
18,28-10-2017,45.61,3.604,136.4884516,8.471,0
18,04-11-2017,38.29,3.586,136.475129,8.471,0
18,11-11-2017,45.69,3.57,136.4618065,8.471,0
18,18-11-2017,47.88,3.571,136.4666667,8.471,0
18,25-11-2017,41.97,3.536,136.4788,8.471,1
18,02-12-2017,46.25,3.501,136.4909333,8.471,0
18,09-12-2017,42.36,3.47,136.5030667,8.471,0
18,16-12-2017,35.52,3.445,136.5335161,8.471,0
18,23-12-2017,35.78,3.413,136.5883871,8.471,0
18,30-12-2017,32.36,3.402,136.6432581,8.471,1
18,06-01-2018,31.27,3.439,136.698129,8.075,0
18,13-01-2018,35.25,3.523,136.753,8.075,0
18,20-01-2018,24.2,3.542,136.8564194,8.075,0
18,27-01-2018,30.44,3.568,136.9598387,8.075,0
18,03-02-2018,37.62,3.633,137.0632581,8.075,0
18,10-02-2018,32.83,3.655,137.1666774,8.075,1
18,17-02-2018,32.87,3.703,137.2583103,8.075,0
18,24-02-2018,36.34,3.751,137.3411034,8.075,0
18,02-03-2018,33.59,3.827,137.4238966,8.075,0
18,09-03-2018,38.1,3.876,137.5066897,8.075,0
18,16-03-2018,45.84,3.867,137.5843871,8.075,0
18,23-03-2018,58.06,3.889,137.6552903,8.075,0
18,30-03-2018,45.35,3.921,137.7261935,8.075,0
18,06-04-2018,43.8,3.957,137.7970968,8.304,0
18,13-04-2018,47.75,4.025,137.868,8.304,0
18,20-04-2018,60.88,4.046,137.9230667,8.304,0
18,27-04-2018,50.43,4.023,137.9781333,8.304,0
18,04-05-2018,49.66,3.991,138.0332,8.304,0
18,11-05-2018,57.44,3.947,138.0882667,8.304,0
18,18-05-2018,62.31,3.899,138.1065806,8.304,0
18,25-05-2018,65.48,3.85,138.1101935,8.304,0
18,01-06-2018,71.42,3.798,138.1138065,8.304,0
18,08-06-2018,59.1,3.746,138.1174194,8.304,0
18,15-06-2018,66.58,3.683,138.1295333,8.304,0
18,22-06-2018,70.92,3.629,138.1629,8.304,0
18,29-06-2018,70.17,3.577,138.1962667,8.304,0
18,06-07-2018,76.08,3.538,138.2296333,8.535,0
18,13-07-2018,75.09,3.561,138.263,8.535,0
18,20-07-2018,77.43,3.61,138.2331935,8.535,0
18,27-07-2018,72.97,3.701,138.2033871,8.535,0
18,03-08-2018,72.67,3.698,138.1735806,8.535,0
18,10-08-2018,75.7,3.772,138.1437742,8.535,0
18,17-08-2018,73.25,3.84,138.1857097,8.535,0
18,24-08-2018,68.52,3.874,138.2814516,8.535,0
18,31-08-2018,70.09,3.884,138.3771935,8.535,0
18,07-09-2018,71.85,3.921,138.4729355,8.535,1
18,14-09-2018,64.45,3.988,138.5673,8.535,0
18,21-09-2018,60.23,4.056,138.6534,8.535,0
18,28-09-2018,58.24,4.018,138.7395,8.535,0
18,05-10-2018,59.68,4.027,138.8256,8.243,0
18,12-10-2018,50.97,4.029,138.9117,8.243,0
18,19-10-2018,51.96,4,138.8336129,8.243,0
18,26-10-2018,56.09,3.917,138.7281613,8.243,0
19,05-02-2016,20.96,2.954,131.5279032,8.35,0
19,12-02-2016,23.22,2.94,131.5866129,8.35,1
19,19-02-2016,28.57,2.909,131.637,8.35,0
19,26-02-2016,30.33,2.91,131.686,8.35,0
19,05-03-2016,32.92,2.919,131.735,8.35,0
19,12-03-2016,39.06,2.938,131.784,8.35,0
19,19-03-2016,43.74,2.96,131.8242903,8.35,0
19,26-03-2016,39.07,2.963,131.863129,8.35,0
19,02-04-2016,45.26,2.957,131.9019677,8.185,0
19,09-04-2016,55.66,2.992,131.9408065,8.185,0
19,16-04-2016,49.67,3.01,131.9809,8.185,0
19,23-04-2016,46.87,3.021,132.0226667,8.185,0
19,30-04-2016,49.89,3.042,132.0644333,8.185,0
19,07-05-2016,62.54,3.095,132.1062,8.185,0
19,14-05-2016,46.53,3.112,132.152129,8.185,0
19,21-05-2016,57.53,3.096,132.2230323,8.185,0
19,28-05-2016,68.85,3.046,132.2939355,8.185,0
19,04-06-2016,68.88,3.006,132.3648387,8.185,0
19,11-06-2016,61.64,2.972,132.4357419,8.185,0
